species,seed_dry_mass_mg,SLA_mm2_mg.1,height_m
Adenocaulon_himalaicum,0.2964770716631109,-0.7365296639827816,1.134399144889661
Peracarpa_carnosa,-0.482985748040805,-0.22324288283088178,-1.2075832390205912
Campanula_punctata,-0.44648487610301074,-0.13478053602672604,-1.2852402065350952
Asyneuma_japonicum,-0.5078048375824271,-0.11779330503945834,-1.2413337479628856
Adenophora_polyantha,-0.6663457019942695,0.7561556218639068,-1.0856521155461856
Adenophora_stricta,-0.6663457019942695,0.7561556218639068,-1.0856521155461856
Adenophora_liliifolia,-0.6663457019942695,0.7561556218639068,-1.0856521155461856
Adenophora_divaricata,-0.6991571719125633,0.7593887534212166,-1.125836733814901
Adenophora_verticillata,-1.0439498646771386,1.8989079206570683,-1.1732173601214395
Adenophora_remotiflora,-0.6999526997732675,0.734042819061713,-1.1261180255995296
Adenophora_grandiflora,-0.6999526997732675,0.734042819061713,-1.1261180255995296
Hanabusaya_asiatica,-0.706655363454006,0.7392969781205784,-1.1464373127095115
Codonopsis_ussuriensis,-0.4513158712120604,-0.1696849291282778,-1.2346043175820671
Codonopsis_lanceolata,-0.4513158712120604,-0.1696849291282778,-1.2346043175820671
Platycodon_grandiflorus,-0.23587711165051273,-1.1195636128311297,-3.1546579079578403
Lobelia_sessilifolia,-0.482985748040805,-0.22324288283088178,-1.2075832390205912
Sillaphyton_podagraria,-0.571740429686389,1.3759944137566567,-0.19872236236262567
Cymopterus_melanotilingia,0.6476209778151896,0.7336846049834076,0.13825471540442852
Angelica_amurensis,0.6093479747360295,0.6076401267883288,0.1336373018650388
Angelica_reflexa,0.6093479747360295,0.6076401267883288,0.1336373018650388
Angelica_decursiva,0.6093479747360295,0.6076401267883288,0.1336373018650388
Glehnia_littoralis,0.6591600332498581,0.5956422257384362,0.029129961384185454
Angelica_gigas,0.6284226057977302,0.5977288991516245,0.027269085356634047
Angelica_cartilaginomarginata,0.6449653656390759,0.5952412658461286,0.12151495530148407
Angelica_polymorpha,0.6476209778151896,0.5952412658461286,0.12151495530148407
Angelica_dahurica,0.6093479747360295,0.6076401267883288,0.1336373018650388
Peucedanum_terebinthaceum,0.5533282963996511,1.0837573994526735,0.08362225352122861
Ostericum_sieboldii,0.6093479747360295,0.6241511602996371,0.1336373018650388
Ostericum_grosseserratum,0.6093479747360295,0.6241511602996371,0.1336373018650388
Peucedanum_insolens,0.675502109424828,0.7548318908635733,0.17127154057682759
Dystaenia_takesimana,0.675502109424828,0.7548318908635733,0.17127154057682759
Heracleum_moellendorffii,0.6585500816297907,0.5672200833739516,0.1947007209060876
Pimpinella_koreana,0.6643148363887147,0.3821148591227892,0.37479887908436293
Pimpinella_komarovii,0.6643148363887147,0.3821148591227892,0.37479887908436293
Pimpinella_hallaisanensis,0.6643148363887147,0.3821148591227892,0.37479887908436293
Pimpinella_brachycarpa,0.7588119699929301,0.38108146403834997,0.3720108610901758
Torilis_japonica,0.23804740957492265,-0.09151367414206169,0.44560052856871574
Osmorhiza_aristata,0.5709127125933396,0.3179400466900202,0.38862332742209976
Anthriscus_sylvestris,0.7278544985924239,0.4173755413814969,0.458294177377215
Cryptotaenia_japonica,0.33723207157344226,0.05655141938611675,0.3452258282022868
Sium_suave,0.33723207157344226,0.05655141938611675,0.3452258282022868
Oenanthe_javanica,0.33723207157344226,0.05655141938611675,0.3452258282022868
Bupleurum_longeradiatum,0.3907752456562483,0.5074260734907826,0.18249344841849238
Bupleurum_falcatum,0.5529512607141128,-0.6909790620307813,0.27220657462208786
Sanicula_tuberculata,0.08694371492180408,1.5244447862996457,0.023580251942930598
Sanicula_rubriflora,0.08694371492180408,1.5244447862996457,0.023580251942930598
Sanicula_chinensis,0.0959608046025982,2.518792518886971,0.19032952280097182
Aralia_cordata,-0.6169944490999525,1.2251479965656376,-0.2138200532756278
Hydrocotyle_maritima,-0.6371658304081934,1.2500324636824514,-0.213846339134834
Hydrocotyle_sibthorpioides,-1.0367117146242955,1.313079391174693,-0.23813788144210377
Hydrocotyle_ramiflora,-0.6294399585089173,1.2562313096647497,-0.213846339134834
Valeriana_dageletiana,-0.2776346549612878,0.9541973634318868,-0.7300036338789596
Valeriana_fauriei,-0.2776346549612878,0.9541973634318868,-0.7300036338789596
Patrinia_scabiosifolia,-0.3250154738980301,0.9532260398662719,-0.7630612618737016
Patrinia_villosa,-0.2776346549612878,0.9532260398662719,-0.7300036338789596
Patrinia_saniculifolia,-0.2776346549612878,0.9532260398662719,-0.7300036338789596
Scabiosa_tschiliensis,-0.2696986904320784,0.8897135022894413,-0.7167572773738773
Pseudolysimachion_longifolium,-0.8318016456001524,0.045122868190839334,-0.6438867910412956
Pseudolysimachion_pyrethrinum,-0.8318016456001524,0.045122868190839334,-0.6438867910412956
Pseudolysimachion_dauricum,-0.8318016456001524,0.045122868190839334,-0.6438867910412956
Clinopodium_multicaule,-0.6140238115391413,-0.5256552723557469,-0.7856778000069573
Clinopodium_gracile,-0.6140238115391413,-0.5256552723557469,-0.7856778000069573
Mentha_canadensis,-0.6140238115391413,-0.5256552723557469,-0.7856778000069573
Prunella_asiatica,-0.3407250351203883,-0.046308281869965294,-1.8128405663652358
Nepeta_cataria,-0.6089560499675243,-2.217842547448722,0.6439893505507891
Agastache_rugosa,-0.7609606157869214,-0.48023155009613455,-0.8229593302354768
Meehania_urticifolia,-0.6111939190502391,-0.5222869241634841,-0.7856778000069573
Glechoma_grandis,-0.6111939190502391,-0.5222869241634841,-0.7856778000069573
Lycopus_lucidus,-0.6846774064501231,-0.8799969093311756,0.032811941866998845
Salvia_chanryoenica,-0.6952459512717704,-0.8758216299906071,-0.0033576914677945313
